index,day_deliver_coupon_num,coupon_discount,day_order_num,day_average_order_fee,step,date
10,0,0.95,0,0,26,2021/4/14
10,1,0.7,0,0,27,2021/4/15
10,0,0.95,0,0,28,2021/4/16
10,0,0.95,0,0,29,2021/4/17
10,0,0.95,0,0,30,2021/4/18
10,1,0.9,0,0,31,2021/4/19
10,0,0.95,0,0,32,2021/4/20
10,0,0.95,0,0,33,2021/4/21
10,0,0.95,0,0,34,2021/4/22
10,0,0.95,0,0,35,2021/4/23
10,0,0.95,0,0,36,2021/4/24
10,0,0.95,0,0,37,2021/4/25
10,0,0.95,0,0,38,2021/4/26
10,0,0.95,0,0,39,2021/4/27
10,0,0.95,0,0,40,2021/4/28
10,0,0.95,0,0,41,2021/4/29
10,0,0.95,0,0,42,2021/4/30
10,0,0.95,0,0,43,2021/5/1
10,0,0.95,0,0,44,2021/5/2
10,0,0.95,0,0,45,2021/5/3
10,1,0.9,0,0,46,2021/5/4
10,1,0.9,0,0,47,2021/5/5
10,0,0.95,0,0,48,2021/5/6
10,0,0.95,0,0,49,2021/5/7
10,0,0.95,0,0,50,2021/5/8
10,0,0.95,0,0,51,2021/5/9
10,0,0.95,0,0,52,2021/5/10
10,0,0.95,0,0,53,2021/5/11
10,0,0.95,0,0,54,2021/5/12
10,0,0.95,0,0,55,2021/5/13
10,0,0.95,0,0,56,2021/5/14
10,0,0.95,0,0,57,2021/5/15
10,1,0.9,0,0,58,2021/5/16
10,1,0.9,1,2.250553846,59,2021/5/17
11,0,0.6,0,0,0,2021/3/19
11,2,0.65,1,0.825990796,1,2021/3/20
11,0,0.6,0,0,2,2021/3/21
11,2,0.65,1,3.705072522,3,2021/3/22
11,0,0.6,0,0,4,2021/3/23
11,0,0.6,0,0,5,2021/3/24
11,0,0.6,0,0,6,2021/3/25
11,0,0.6,0,0,7,2021/3/26
11,2,0.65,2,2.42950505,8,2021/3/27
11,0,0.6,0,0,9,2021/3/28
11,0,0.6,0,0,10,2021/3/29
11,2,0.65,2,3.739706496,11,2021/3/30
11,0,0.6,0,0,12,2021/3/31
11,0,0.6,0,0,13,2021/4/1
11,0,0.6,0,0,14,2021/4/2
11,0,0.6,0,0,15,2021/4/3
11,0,0.95,0,0,16,2021/4/4
11,2,0.75,0,0,17,2021/4/5
11,2,0.85,0,0,18,2021/4/6
11,0,0.95,0,0,19,2021/4/7
11,0,0.95,0,0,20,2021/4/8
11,0,0.95,0,0,21,2021/4/9
11,2,0.75,1,1.139753918,22,2021/4/10
11,0,0.95,0,0,23,2021/4/11
11,0,0.95,0,0,24,2021/4/12
11,0,0.95,0,0,25,2021/4/13
11,0,0.95,0,0,26,2021/4/14
11,0,0.95,0,0,27,2021/4/15
11,0,0.95,0,0,28,2021/4/16
11,0,0.95,0,0,29,2021/4/17
11,0,0.95,0,0,30,2021/4/18
11,0,0.95,0,0,31,2021/4/19
11,0,0.95,0,0,32,2021/4/20
11,0,0.95,0,0,33,2021/4/21
11,2,0.9,0,0,34,2021/4/22
11,0,0.95,0,0,35,2021/4/23
11,0,0.95,0,0,36,2021/4/24
11,0,0.95,0,0,37,2021/4/25
11,2,0.9,0,0,38,2021/4/26
11,0,0.95,0,0,39,2021/4/27
11,0,0.95,0,0,40,2021/4/28
11,0,0.95,0,0,41,2021/4/29
11,0,0.95,0,0,42,2021/4/30
11,2,0.9,1,3.478581433,43,2021/5/1
11,2,0.9,1,2.862509831,44,2021/5/2
11,0,0.95,0,0,45,2021/5/3
11,0,0.95,0,0,46,2021/5/4
11,0,0.95,0,0,47,2021/5/5
11,0,0.95,0,0,48,2021/5/6
11,0,0.95,0,0,49,2021/5/7
11,0,0.95,0,0,50,2021/5/8
11,2,0.9,1,0.481265018,51,2021/5/9
11,0,0.95,1,3.692839871,52,2021/5/10
11,0,0.95,0,0,53,2021/5/11
11,0,0.95,0,0,54,2021/5/12
11,2,0.9,1,3.387624962,55,2021/5/13
11,0,0.95,1,8.375781216,56,2021/5/14
11,2,0.9,1,11.78397633,57,2021/5/15
11,0,0.95,0,0,58,2021/5/16
11,0,0.95,0,0,59,2021/5/17
12,0,0.6,0,0,0,2021/3/19
12,3,0.7,0,0,1,2021/3/20
12,0,0.6,0,0,2,2021/3/21
12,4,0.7,0,0,3,2021/3/22
12,0,0.6,0,0,4,2021/3/23
12,0,0.6,0,0,5,2021/3/24
12,0,0.6,0,0,6,2021/3/25
12,0,0.6,0,0,7,2021/3/26
12,3,0.7,0,0,8,2021/3/27
12,0,0.6,0,0,9,2021/3/28
12,0,0.6,0,0,10,2021/3/29
12,4,0.7,0,0,11,2021/3/30
12,0,0.6,0,0,12,2021/3/31
12,0,0.6,0,0,13,2021/4/1
12,0,0.6,0,0,14,2021/4/2
12,0,0.6,0,0,15,2021/4/3
12,0,0.9,0,0,16,2021/4/4
12,0,0.95,0,0,17,2021/4/5
12,0,0.75,0,0,18,2021/4/6
12,0,0.95,0,0,19,2021/4/7
12,0,0.95,0,0,20,2021/4/8
12,0,0.95,0,0,21,2021/4/9
12,0,0.9,0,0,22,2021/4/10
12,0,0.6,0,0,23,2021/4/11
12,0,0.95,0,0,24,2021/4/12
12,0,0.95,0,0,25,2021/4/13
12,0,0.95,0,0,26,2021/4/14
12,0,0.95,0,0,27,2021/4/15
12,0,0.7,0,0,28,2021/4/16
12,0,0.95,0,0,29,2021/4/17
12,0,0.95,0,0,30,2021/4/18
12,0,0.95,0,0,31,2021/4/19
12,0,0.9,0,0,32,2021/4/20
12,0,0.95,0,0,33,2021/4/21
12,0,0.9,0,0,34,2021/4/22
12,0,0.95,0,0,35,2021/4/23
12,0,0.95,0,0,36,2021/4/24
12,0,0.95,0,0,37,2021/4/25
12,0,0.95,0,0,38,2021/4/26
12,0,0.95,0,0,39,2021/4/27
12,0,0.95,0,0,40,2021/4/28
12,0,0.95,0,0,41,2021/4/29
12,0,0.95,0,0,42,2021/4/30
12,0,0.95,0,0,43,2021/5/1
12,0,0.9,0,0,44,2021/5/2
12,0,0.95,0,0,45,2021/5/3
12,0,0.95,0,0,46,2021/5/4
12,0,0.95,0,0,47,2021/5/5
12,0,0.9,0,0,48,2021/5/6
12,0,0.9,0,0,49,2021/5/7
12,0,0.95,0,0,50,2021/5/8
12,0,0.95,0,0,51,2021/5/9
12,0,0.95,0,0,52,2021/5/10
12,0,0.95,0,0,53,2021/5/11
12,0,0.95,0,0,54,2021/5/12
12,0,0.95,0,0,55,2021/5/13
12,0,0.95,0,0,56,2021/5/14
12,0,0.95,0,0,57,2021/5/15
12,0,0.95,0,0,58,2021/5/16
12,0,0.95,0,0,59,2021/5/17
13,0,0.6,0,0,0,2021/3/19
13,3,0.7,0,0,1,2021/3/20
13,0,0.6,0,0,2,2021/3/21
13,4,0.7,0,0,3,2021/3/22
13,0,0.6,0,0,4,2021/3/23
13,0,0.6,0,0,5,2021/3/24
13,0,0.6,0,0,6,2021/3/25
13,0,0.6,0,0,7,2021/3/26
13,3,0.7,0,0,8,2021/3/27
13,0,0.6,0,0,9,2021/3/28
13,0,0.6,0,0,10,2021/3/29
13,4,0.7,0,0,11,2021/3/30
13,0,0.6,0,0,12,2021/3/31
13,0,0.6,0,0,13,2021/4/1
13,0,0.6,0,0,14,2021/4/2
13,0,0.6,0,0,15,2021/4/3
13,1,0.95,0,0,16,2021/4/4
13,1,0.85,0,0,17,2021/4/5
13,1,0.6,2,10.14824623,18,2021/4/6
13,0,0.95,0,0,19,2021/4/7
13,0,0.95,0,0,20,2021/4/8
13,0,0.95,0,0,21,2021/4/9
13,0,0.95,0,0,22,2021/4/10
13,0,0.95,0,0,23,2021/4/11
13,0,0.95,0,0,24,2021/4/12
13,0,0.95,0,0,25,2021/4/13
13,0,0.95,0,0,26,2021/4/14
13,0,0.95,0,0,27,2021/4/15
13,0,0.95,0,0,28,2021/4/16
13,0,0.95,0,0,29,2021/4/17
13,0,0.95,0,0,30,2021/4/18
13,0,0.95,0,0,31,2021/4/19
13,0,0.95,0,0,32,2021/4/20
13,0,0.95,0,0,33,2021/4/21
13,0,0.95,0,0,34,2021/4/22
13,0,0.95,0,0,35,2021/4/23
13,2,0.9,0,0,36,2021/4/24
13,0,0.95,0,0,37,2021/4/25
13,0,0.95,0,0,38,2021/4/26
13,2,0.9,0,0,39,2021/4/27
13,0,0.95,0,0,40,2021/4/28
13,0,0.95,0,0,41,2021/4/29
13,0,0.95,0,0,42,2021/4/30
13,0,0.95,0,0,43,2021/5/1
13,0,0.95,0,0,44,2021/5/2
13,0,0.95,0,0,45,2021/5/3
13,0,0.95,0,0,46,2021/5/4
13,0,0.95,0,0,47,2021/5/5
13,0,0.95,0,0,48,2021/5/6
13,0,0.95,0,0,49,2021/5/7
13,0,0.95,0,0,50,2021/5/8
13,0,0.95,0,0,51,2021/5/9
13,0,0.95,0,0,52,2021/5/10
13,0,0.95,0,0,53,2021/5/11
13,2,0.9,0,0,54,2021/5/12
13,2,0.9,0,0,55,2021/5/13
13,0,0.95,0,0,56,2021/5/14
13,2,0.9,0,0,57,2021/5/15
13,0,0.95,0,0,58,2021/5/16
13,0,0.95,0,0,59,2021/5/17
14,0,0.6,0,0,0,2021/3/19
14,3,0.7,2,17.97362125,1,2021/3/20
14,0,0.6,0,0,2,2021/3/21
14,5,0.85,1,17.27115994,3,2021/3/22
14,0,0.6,0,0,4,2021/3/23
14,0,0.6,0,0,5,2021/3/24
14,0,0.6,0,0,6,2021/3/25
14,0,0.6,0,0,7,2021/3/26
14,3,0.7,1,16.84873643,8,2021/3/27
14,0,0.6,0,0,9,2021/3/28
14,0,0.6,0,0,10,2021/3/29
14,5,0.8,1,16.55605443,11,2021/3/30
14,0,0.6,1,18.78592819,12,2021/3/31
14,0,0.6,1,19.07704473,13,2021/4/1
14,0,0.6,0,0,14,2021/4/2
14,0,0.6,1,19.35571879,15,2021/4/3
14,0,0.95,0,0,16,2021/4/4
14,2,0.8,1,19.22925413,17,2021/4/5
14,2,0.7,2,19.15101558,18,2021/4/6
14,0,0.95,1,19.55435574,19,2021/4/7
14,0,0.95,0,0,20,2021/4/8
14,0,0.95,2,19.00200248,21,2021/4/9
14,0,0.95,0,0,22,2021/4/10
14,2,0.7,1,19.23522502,23,2021/4/11
14,0,0.95,0,0,24,2021/4/12
14,0,0.95,1,19.34482902,25,2021/4/13
14,0,0.95,0,0,26,2021/4/14
14,0,0.95,0,0,27,2021/4/15
14,0,0.95,2,19.1363588,28,2021/4/16
14,2,0.7,1,19.52027678,29,2021/4/17
14,2,0.7,0,0,30,2021/4/18
14,0,0.95,0,0,31,2021/4/19
14,0,0.95,0,0,32,2021/4/20
14,2,0.6,1,19.32419538,33,2021/4/21
14,0,0.95,1,19.24238205,34,2021/4/22
14,0,0.95,0,0,35,2021/4/23
14,0,0.95,1,19.35616881,36,2021/4/24
14,0,0.95,1,19.52320039,37,2021/4/25
14,0,0.95,0,0,38,2021/4/26
14,0,0.95,0,0,39,2021/4/27
14,0,0.95,0,0,40,2021/4/28
14,0,0.95,1,19.33148801,41,2021/4/29
14,0,0.95,2,19.54931915,42,2021/4/30
14,2,0.6,0,0,43,2021/5/1
14,0,0.95,0,0,44,2021/5/2
14,2,0.6,2,19.65816915,45,2021/5/3
14,0,0.95,1,19.81292218,46,2021/5/4
14,0,0.95,1,19.67579275,47,2021/5/5
14,0,0.95,1,19.42285746,48,2021/5/6
14,0,0.95,2,19.82039064,49,2021/5/7
14,2,0.6,1,19.69666481,50,2021/5/8
14,0,0.95,1,19.71573383,51,2021/5/9
14,0,0.95,1,19.44508851,52,2021/5/10
14,0,0.95,1,19.53267604,53,2021/5/11
14,0,0.95,1,19.73759681,54,2021/5/12
14,0,0.95,1,19.73277181,55,2021/5/13
14,0,0.95,2,19.56904382,56,2021/5/14
14,0,0.95,0,0,57,2021/5/15
14,0,0.95,1,19.57320422,58,2021/5/16
14,0,0.95,1,19.83087212,59,2021/5/17
15,0,0.6,0,0,0,2021/3/19
15,2,0.65,2,37.03995293,1,2021/3/20
15,0,0.6,0,0,2,2021/3/21
15,2,0.65,2,35.1320409,3,2021/3/22
15,0,0.6,0,0,4,2021/3/23
15,0,0.6,0,0,5,2021/3/24
15,0,0.6,0,0,6,2021/3/25
15,0,0.6,0,0,7,2021/3/26
15,2,0.65,1,38.36879642,8,2021/3/27
15,0,0.6,0,0,9,2021/3/28
15,0,0.6,0,0,10,2021/3/29
15,2,0.65,1,37.94541457,11,2021/3/30
15,0,0.6,0,0,12,2021/3/31
15,0,0.6,0,0,13,2021/4/1
15,0,0.6,0,0,14,2021/4/2
15,0,0.6,0,0,15,2021/4/3
15,2,0.85,1,34.78390349,16,2021/4/4
15,0,0.95,0,0,17,2021/4/5
15,0,0.95,0,0,18,2021/4/6
15,0,0.95,0,0,19,2021/4/7
15,0,0.95,0,0,20,2021/4/8
15,0,0.95,0,0,21,2021/4/9
15,2,0.95,0,0,22,2021/4/10
15,0,0.95,0,0,23,2021/4/11
15,0,0.95,0,0,24,2021/4/12
15,0,0.95,0,0,25,2021/4/13
15,0,0.95,0,0,26,2021/4/14
15,0,0.95,0,0,27,2021/4/15
15,2,0.65,2,37.12978758,28,2021/4/16
15,0,0.95,0,0,29,2021/4/17
15,0,0.95,0,0,30,2021/4/18
15,2,0.65,2,35.29731681,31,2021/4/19
15,0,0.95,0,0,32,2021/4/20
15,2,0.6,1,32.51897395,33,2021/4/21
15,2,0.6,2,32.6416105,34,2021/4/22
15,0,0.95,0,0,35,2021/4/23
15,0,0.95,0,0,36,2021/4/24
15,0,0.95,0,0,37,2021/4/25
15,2,0.6,3,32.27674961,38,2021/4/26
15,0,0.95,0,0,39,2021/4/27
15,0,0.95,0,0,40,2021/4/28
15,0,0.95,0,0,41,2021/4/29
15,2,0.6,2,32.14074373,42,2021/4/30
15,0,0.95,0,0,43,2021/5/1
15,0,0.95,0,0,44,2021/5/2
15,0,0.95,0,0,45,2021/5/3
15,0,0.95,0,0,46,2021/5/4
15,0,0.95,0,0,47,2021/5/5
15,0,0.95,0,0,48,2021/5/6
15,2,0.6,1,32.03860223,49,2021/5/7
15,0,0.95,0,0,50,2021/5/8
15,0,0.95,0,0,51,2021/5/9
15,0,0.95,0,0,52,2021/5/10
15,2,0.6,2,31.48831427,53,2021/5/11
15,0,0.95,0,0,54,2021/5/12
15,0,0.95,0,0,55,2021/5/13
15,0,0.95,0,0,56,2021/5/14
15,0,0.95,0,0,57,2021/5/15
15,0,0.95,0,0,58,2021/5/16
15,0,0.95,0,0,59,2021/5/17
16,0,0.6,0,0,0,2021/3/19
16,4,0.85,0,0,1,2021/3/20
16,0,0.6,0,0,2,2021/3/21
16,4,0.9,0,0,3,2021/3/22
16,0,0.6,0,0,4,2021/3/23
16,2,0.85,0,0,5,2021/3/24
16,0,0.6,0,0,6,2021/3/25
16,0,0.6,0,0,7,2021/3/26
16,2,0.65,0,0,8,2021/3/27
16,0,0.6,0,0,9,2021/3/28
16,0,0.6,0,0,10,2021/3/29
16,4,0.85,0,0,11,2021/3/30
16,0,0.6,0,0,12,2021/3/31
16,0,0.6,0,0,13,2021/4/1
16,0,0.6,0,0,14,2021/4/2
16,0,0.6,0,0,15,2021/4/3
16,0,0.9,0,0,16,2021/4/4
16,0,0.95,0,0,17,2021/4/5
16,0,0.9,0,0,18,2021/4/6
16,0,0.95,0,0,19,2021/4/7
16,0,0.85,0,0,20,2021/4/8
16,0,0.95,0,0,21,2021/4/9
16,0,0.95,0,0,22,2021/4/10
16,0,0.8,0,0,23,2021/4/11
16,0,0.8,0,0,24,2021/4/12
16,0,0.8,0,0,25,2021/4/13
16,0,0.75,0,0,26,2021/4/14
16,0,0.65,0,0,27,2021/4/15
16,0,0.95,0,0,28,2021/4/16
16,0,0.7,0,0,29,2021/4/17
16,0,0.7,0,0,30,2021/4/18
16,0,0.95,0,0,31,2021/4/19
16,0,0.95,0,0,32,2021/4/20
16,0,0.95,0,0,33,2021/4/21
16,0,0.95,0,0,34,2021/4/22
16,0,0.9,0,0,35,2021/4/23
16,0,0.95,0,0,36,2021/4/24
16,0,0.95,0,0,37,2021/4/25
16,0,0.95,0,0,38,2021/4/26
16,0,0.95,0,0,39,2021/4/27
16,0,0.95,0,0,40,2021/4/28
16,0,0.95,0,0,41,2021/4/29
16,0,0.9,0,0,42,2021/4/30
16,0,0.9,0,0,43,2021/5/1
16,0,0.95,0,0,44,2021/5/2
16,0,0.9,0,0,45,2021/5/3
16,0,0.95,0,0,46,2021/5/4
16,0,0.95,0,0,47,2021/5/5
16,0,0.95,0,0,48,2021/5/6
16,0,0.95,0,0,49,2021/5/7
16,0,0.95,0,0,50,2021/5/8
16,0,0.95,0,0,51,2021/5/9
16,0,0.9,0,0,52,2021/5/10
16,0,0.95,0,0,53,2021/5/11
16,0,0.95,0,0,54,2021/5/12
16,0,0.95,0,0,55,2021/5/13
16,0,0.95,0,0,56,2021/5/14
16,0,0.95,0,0,57,2021/5/15
16,0,0.9,0,0,58,2021/5/16
16,0,0.95,0,0,59,2021/5/17
17,0,0.6,0,0,0,2021/3/19
17,2,0.65,1,19.65654171,1,2021/3/20
17,0,0.6,0,0,2,2021/3/21
17,2,0.65,1,15.87237537,3,2021/3/22
17,0,0.6,0,0,4,2021/3/23
17,0,0.6,0,0,5,2021/3/24
17,0,0.6,0,0,6,2021/3/25
17,0,0.6,0,0,7,2021/3/26
17,2,0.65,1,17.29771549,8,2021/3/27
17,0,0.6,0,0,9,2021/3/28
17,0,0.6,0,0,10,2021/3/29
17,2,0.65,1,19.47143732,11,2021/3/30
17,0,0.6,0,0,12,2021/3/31
17,0,0.6,0,0,13,2021/4/1
17,0,0.6,0,0,14,2021/4/2
17,0,0.6,0,0,15,2021/4/3
17,0,0.95,0,0,16,2021/4/4
17,1,0.75,0,0,17,2021/4/5
17,1,0.8,0,0,18,2021/4/6
17,0,0.95,0,0,19,2021/4/7
17,0,0.95,0,0,20,2021/4/8
17,1,0.75,0,0,21,2021/4/9
17,0,0.95,0,0,22,2021/4/10
17,0,0.95,0,0,23,2021/4/11
17,1,0.85,0,0,24,2021/4/12
17,1,0.8,0,0,25,2021/4/13
17,0,0.95,0,0,26,2021/4/14
17,0,0.95,0,0,27,2021/4/15
17,0,0.95,0,0,28,2021/4/16
17,0,0.95,0,0,29,2021/4/17
17,0,0.95,0,0,30,2021/4/18
17,0,0.95,0,0,31,2021/4/19
17,0,0.95,0,0,32,2021/4/20
17,1,0.9,0,0,33,2021/4/21
17,1,0.9,0,0,34,2021/4/22
17,0,0.95,0,0,35,2021/4/23
17,1,0.9,0,0,36,2021/4/24
17,0,0.95,0,0,37,2021/4/25
17,0,0.95,0,0,38,2021/4/26
17,0,0.95,0,0,39,2021/4/27
17,1,0.9,0,0,40,2021/4/28
17,0,0.95,0,0,41,2021/4/29
17,0,0.95,0,0,42,2021/4/30
17,0,0.95,0,0,43,2021/5/1
17,0,0.95,0,0,44,2021/5/2
17,1,0.9,0,0,45,2021/5/3
17,0,0.95,0,0,46,2021/5/4
17,0,0.95,0,0,47,2021/5/5
17,0,0.95,0,0,48,2021/5/6
17,0,0.95,0,0,49,2021/5/7
17,0,0.95,0,0,50,2021/5/8
17,1,0.9,1,16.30408898,51,2021/5/9
17,0,0.95,0,0,52,2021/5/10
17,1,0.9,1,17.50890811,53,2021/5/11
17,0,0.95,0,0,54,2021/5/12
17,0,0.95,0,0,55,2021/5/13
17,0,0.95,1,17.29823997,56,2021/5/14
17,0,0.95,0,0,57,2021/5/15
17,0,0.95,0,0,58,2021/5/16
17,1,0.85,1,20.05646403,59,2021/5/17
18,0,0.6,0,0,0,2021/3/19
18,2,0.65,1,4.07448101,1,2021/3/20
18,0,0.6,0,0,2,2021/3/21
18,2,0.65,2,7.684307098,3,2021/3/22
18,0,0.6,0,0,4,2021/3/23
18,0,0.6,0,0,5,2021/3/24
18,0,0.6,0,0,6,2021/3/25
18,0,0.6,0,0,7,2021/3/26
18,2,0.65,2,4.350797176,8,2021/3/27
18,0,0.6,0,0,9,2021/3/28
18,0,0.6,0,0,10,2021/3/29
18,2,0.65,1,3.380891482,11,2021/3/30
18,0,0.6,0,0,12,2021/3/31
18,0,0.6,0,0,13,2021/4/1
18,0,0.6,0,0,14,2021/4/2
18,0,0.6,0,0,15,2021/4/3
18,0,0.95,0,0,16,2021/4/4
18,0,0.95,0,0,17,2021/4/5
18,0,0.95,0,0,18,2021/4/6
18,2,0.65,1,4.084222356,19,2021/4/7
18,0,0.95,0,0,20,2021/4/8
18,0,0.95,0,0,21,2021/4/9
18,0,0.95,0,0,22,2021/4/10
18,0,0.95,0,0,23,2021/4/11
18,0,0.95,0,0,24,2021/4/12
18,2,0.6,1,6.013394825,25,2021/4/13
18,0,0.95,0,0,26,2021/4/14
18,2,0.95,0,0,27,2021/4/15
18,2,0.65,1,6.942029905,28,2021/4/16
18,0,0.95,0,0,29,2021/4/17
18,0,0.95,0,0,30,2021/4/18
18,0,0.95,0,0,31,2021/4/19
18,0,0.95,0,0,32,2021/4/20
18,0,0.95,0,0,33,2021/4/21
18,0,0.95,0,0,34,2021/4/22
18,0,0.95,0,0,35,2021/4/23
18,0,0.95,0,0,36,2021/4/24
18,0,0.95,0,0,37,2021/4/25
18,0,0.95,0,0,38,2021/4/26
18,0,0.95,0,0,39,2021/4/27
18,0,0.95,0,0,40,2021/4/28
18,0,0.95,0,0,41,2021/4/29
18,0,0.95,0,0,42,2021/4/30
18,0,0.95,0,0,43,2021/5/1
18,0,0.95,0,0,44,2021/5/2
18,0,0.95,0,0,45,2021/5/3
18,0,0.95,0,0,46,2021/5/4
18,2,0.9,0,0,47,2021/5/5
18,0,0.95,0,0,48,2021/5/6
18,0,0.95,0,0,49,2021/5/7
18,0,0.95,0,0,50,2021/5/8
18,0,0.95,0,0,51,2021/5/9
18,0,0.95,0,0,52,2021/5/10
18,0,0.95,0,0,53,2021/5/11
18,0,0.95,0,0,54,2021/5/12
18,0,0.95,0,0,55,2021/5/13
18,0,0.95,0,0,56,2021/5/14
18,0,0.95,0,0,57,2021/5/15
18,0,0.95,0,0,58,2021/5/16
18,0,0.95,0,0,59,2021/5/17
19,0,0.6,0,0,0,2021/3/19
19,3,0.85,0,0,1,2021/3/20
19,0,0.6,0,0,2,2021/3/21
19,5,0.75,1,20.35321438,3,2021/3/22
19,0,0.6,0,0,4,2021/3/23
19,0,0.6,0,0,5,2021/3/24
19,0,0.6,0,0,6,2021/3/25
19,0,0.6,0,0,7,2021/3/26
19,3,0.8,0,0,8,2021/3/27
19,0,0.6,0,0,9,2021/3/28
19,0,0.6,0,0,10,2021/3/29
19,5,0.75,1,21.03551495,11,2021/3/30
19,0,0.6,0,0,12,2021/3/31
19,0,0.6,0,0,13,2021/4/1
19,0,0.6,0,0,14,2021/4/2
19,0,0.6,0,0,15,2021/4/3
19,0,0.95,0,0,16,2021/4/4
19,0,0.95,0,0,17,2021/4/5
19,2,0.8,0,0,18,2021/4/6
19,2,0.75,1,22.41193331,19,2021/4/7
19,2,0.65,2,23.68937345,20,2021/4/8
19,0,0.95,0,0,21,2021/4/9
19,2,0.8,0,0,22,2021/4/10
19,2,0.95,0,0,23,2021/4/11
19,2,0.85,0,0,24,2021/4/12
19,0,0.95,0,0,25,2021/4/13
19,2,0.95,0,0,26,2021/4/14
19,0,0.95,0,0,27,2021/4/15
19,2,0.8,1,22.55911777,28,2021/4/16
19,0,0.95,0,0,29,2021/4/17
19,0,0.95,0,0,30,2021/4/18
19,0,0.95,0,0,31,2021/4/19
19,0,0.95,0,0,32,2021/4/20
19,0,0.95,0,0,33,2021/4/21
19,2,0.8,1,19.30971113,34,2021/4/22
19,2,0.75,1,23.12057262,35,2021/4/23
19,0,0.95,0,0,36,2021/4/24
19,0,0.95,0,0,37,2021/4/25
19,0,0.95,0,0,38,2021/4/26
19,0,0.95,0,0,39,2021/4/27
19,0,0.95,0,0,40,2021/4/28
19,2,0.75,1,22.0822883,41,2021/4/29
19,0,0.95,0,0,42,2021/4/30
19,0,0.95,0,0,43,2021/5/1
19,0,0.95,0,0,44,2021/5/2
19,2,0.75,1,19.69831183,45,2021/5/3
19,0,0.95,0,0,46,2021/5/4
19,0,0.95,0,0,47,2021/5/5
19,0,0.95,0,0,48,2021/5/6
19,2,0.75,1,24.82419595,49,2021/5/7
19,0,0.95,0,0,50,2021/5/8
19,0,0.95,0,0,51,2021/5/9
19,0,0.95,0,0,52,2021/5/10
19,0,0.95,0,0,53,2021/5/11
19,0,0.95,0,0,54,2021/5/12
19,0,0.95,0,0,55,2021/5/13
19,0,0.95,0,0,56,2021/5/14
19,0,0.95,0,0,57,2021/5/15
19,0,0.95,0,0,58,2021/5/16
19,0,0.95,0,0,59,2021/5/17
20,0,0.6,0,0,0,2021/3/19
20,3,0.7,1,28.5243516,1,2021/3/20
20,0,0.6,0,0,2,2021/3/21
20,4,0.7,1,24.86557901,3,2021/3/22
20,0,0.6,0,0,4,2021/3/23
20,0,0.6,0,0,5,2021/3/24
20,0,0.6,0,0,6,2021/3/25
20,0,0.6,0,0,7,2021/3/26
20,3,0.7,2,27.63317554,8,2021/3/27
20,0,0.6,0,0,9,2021/3/28
20,0,0.6,0,0,10,2021/3/29
20,4,0.7,1,24.60668167,11,2021/3/30
20,0,0.6,0,0,12,2021/3/31
20,0,0.6,0,0,13,2021/4/1
20,0,0.6,0,0,14,2021/4/2
20,0,0.6,0,0,15,2021/4/3
20,0,0.95,0,0,16,2021/4/4
20,0,0.95,0,0,17,2021/4/5
20,0,0.95,0,0,18,2021/4/6
20,0,0.95,0,0,19,2021/4/7
20,2,0.65,2,25.13342803,20,2021/4/8
20,2,0.9,0,0,21,2021/4/9
20,2,0.75,0,0,22,2021/4/10
20,0,0.95,0,0,23,2021/4/11
20,0,0.95,0,0,24,2021/4/12
20,2,0.65,2,26.73402641,25,2021/4/13
20,2,0.8,1,23.1896013,26,2021/4/14
20,0,0.95,0,0,27,2021/4/15
20,2,0.65,2,25.29830226,28,2021/4/16
20,2,0.6,2,24.25564229,29,2021/4/17
20,2,0.6,2,24.16516989,30,2021/4/18
20,0,0.95,0,0,31,2021/4/19
20,0,0.95,0,0,32,2021/4/20
20,2,0.6,1,24.0950346,33,2021/4/21
20,2,0.6,2,24.0257889,34,2021/4/22
20,2,0.6,2,22.61687964,35,2021/4/23
20,0,0.95,0,0,36,2021/4/24
20,0,0.95,0,0,37,2021/4/25
20,2,0.6,2,22.51629233,38,2021/4/26
20,0,0.95,0,0,39,2021/4/27
20,0,0.95,0,0,40,2021/4/28
20,0,0.95,0,0,41,2021/4/29
20,0,0.95,0,0,42,2021/4/30
20,2,0.6,1,22.40823805,43,2021/5/1
20,0,0.95,0,0,44,2021/5/2
20,2,0.6,2,22.34302014,45,2021/5/3
20,0,0.95,0,0,46,2021/5/4
20,0,0.95,0,0,47,2021/5/5
20,0,0.95,0,0,48,2021/5/6
20,0,0.95,0,0,49,2021/5/7
20,0,0.95,0,0,50,2021/5/8
20,0,0.95,0,0,51,2021/5/9
20,2,0.6,2,23.39323908,52,2021/5/10
20,0,0.95,0,0,53,2021/5/11
20,0,0.95,0,0,54,2021/5/12
20,0,0.95,0,0,55,2021/5/13
20,2,0.6,2,23.49994481,56,2021/5/14
20,0,0.95,0,0,57,2021/5/15
20,0,0.95,0,0,58,2021/5/16
20,0,0.95,0,0,59,2021/5/17
21,0,0.6,0,0,0,2021/3/19
21,3,0.7,0,0,1,2021/3/20
21,0,0.6,0,0,2,2021/3/21
21,4,0.7,0,0,3,2021/3/22
21,0,0.6,0,0,4,2021/3/23
21,0,0.6,0,0,5,2021/3/24
21,0,0.6,0,0,6,2021/3/25
21,0,0.6,0,0,7,2021/3/26
21,3,0.7,2,1.295918584,8,2021/3/27
21,0,0.6,0,0,9,2021/3/28
